,Layout_x,Layout_y
0,0.0,0.0
1,418.0764710764529,425.41459473847334
2,127.49797437169258,385.24501691903856
3,222.02025934156865,174.1628317744973
4,222.02025934156865,174.1628317744973
5,126.83839238755486,602.202900464034
6,594.1422738569345,617.0309185039802
7,594.1422738569345,617.0309185039802
