,Layout_x,Layout_y
0,0.0,0.0
2,165.2277571834208,487.9128409102183
3,1070.400625150024,339.7428557791716
4,378.3178389809919,1072.9830419027949
5,468.82728806294455,459.65837836449276
6,1092.457547113303,808.8145070184638
7,810.9359224492982,116.55478809125773
8,1137.1370109690492,640.4016832649262
9,549.5705698359632,780.6297031292526
