,Layout_x,Layout_y
0,0.0,0.0
2,286.85339117114034,350.3244584524817
3,286.85339117114034,350.3244584524817
4,165.86107897173906,174.1628317744973
5,165.86107897173906,174.1628317744973
6,546.4614430317539,202.3322172715944
7,197.87335543366737,620.6420512951543
